file,SM_file_cloc,SM_file_lloc,SM_file_loc,SM_file_mccc,SM_file_pda,SM_file_pua,BUGFIX_count
archiva-modules/archiva-base/archiva-indexer/src/main/java/org/apache/maven/archiva/indexer/lucene/LuceneQuery.java,0.0,15.0,44.0,1.0,1.0,2.0,0
archiva-modules/archiva-base/archiva-indexer/src/main/java/org/apache/maven/archiva/indexer/lucene/LuceneRepositoryContentIndex.java,0.0,360.0,449.0,34.0,1.0,16.0,0
archiva-modules/archiva-base/archiva-indexer/src/main/java/org/apache/maven/archiva/indexer/lucene/LuceneRepositoryContentIndexFactory.java,0.0,56.0,105.0,4.0,1.0,3.0,0
archiva-modules/archiva-base/archiva-indexer/src/main/java/org/apache/maven/archiva/indexer/lucene/LuceneRepositoryContentRecord.java,0.0,6.0,43.0,1.0,3.0,0.0,0
archiva-modules/archiva-base/archiva-indexer/src/main/java/org/apache/maven/archiva/indexer/query/CompoundQuery.java,0.0,36.0,109.0,1.0,8.0,0.0,0
archiva-modules/archiva-base/archiva-indexer/src/main/java/org/apache/maven/archiva/indexer/query/CompoundQueryTerm.java,0.0,37.0,104.0,1.0,4.0,0.0,0
archiva-modules/archiva-base/archiva-indexer/src/main/java/org/apache/maven/archiva/indexer/query/Query.java,0.0,4.0,30.0,1.0,1.0,0.0,0
archiva-modules/archiva-base/archiva-indexer/src/main/java/org/apache/maven/archiva/indexer/query/QueryTerm.java,0.0,19.0,65.0,1.0,4.0,0.0,0
archiva-modules/archiva-base/archiva-indexer/src/main/java/org/apache/maven/archiva/indexer/query/RangeQuery.java,0.0,54.0,154.0,1.0,8.0,3.0,0
archiva-modules/archiva-base/archiva-indexer/src/main/java/org/apache/maven/archiva/indexer/query/SingleTermQuery.java,0.0,22.0,66.0,1.0,3.0,2.0,0
archiva-modules/archiva-base/archiva-indexer/src/main/java/org/apache/maven/archiva/indexer/search/CrossRepositorySearch.java,0.0,10.0,73.0,1.0,5.0,0.0,0
archiva-modules/archiva-base/archiva-indexer/src/main/java/org/apache/maven/archiva/indexer/search/DefaultCrossRepositorySearch.java,0.0,307.0,414.0,32.0,1.0,10.0,1
archiva-modules/archiva-base/archiva-indexer/src/main/java/org/apache/maven/archiva/indexer/search/SearchResultHit.java,0.0,93.0,154.0,5.0,1.0,15.0,0
archiva-modules/archiva-base/archiva-indexer/src/main/java/org/apache/maven/archiva/indexer/search/SearchResultLimits.java,0.0,27.0,71.0,1.0,2.0,4.0,0
archiva-modules/archiva-base/archiva-indexer/src/main/java/org/apache/maven/archiva/indexer/search/SearchResults.java,0.0,119.0,188.0,8.0,2.0,10.0,0
archiva-modules/archiva-base/archiva-indexer/src/main/java/org/apache/maven/archiva/indexer/lucene/analyzers/ClassnameTokenizer.java,0.0,14.0,59.0,2.0,1.0,1.0,0
archiva-modules/archiva-base/archiva-indexer/src/main/java/org/apache/maven/archiva/indexer/lucene/analyzers/FilenamesTokenizer.java,0.0,14.0,52.0,2.0,1.0,1.0,0
archiva-modules/archiva-base/archiva-indexer/src/main/java/org/apache/maven/archiva/indexer/lucene/analyzers/GroupIdTokenizer.java,0.0,14.0,52.0,1.0,1.0,1.0,0
archiva-modules/archiva-base/archiva-indexer/src/main/java/org/apache/maven/archiva/indexer/lucene/analyzers/VersionTokenizer.java,0.0,14.0,51.0,2.0,1.0,1.0,0
archiva-modules/archiva-base/archiva-model/src/main/java/org/apache/maven/archiva/model/AbstractArtifactKey.java,0.0,152.0,291.0,29.0,6.0,5.0,0
archiva-modules/archiva-base/archiva-model/src/main/java/org/apache/maven/archiva/model/AbstractProjectKey.java,0.0,70.0,183.0,12.0,6.0,0.0,0
archiva-modules/archiva-base/archiva-model/src/main/java/org/apache/maven/archiva/model/AbstractVersionedKey.java,0.0,84.0,202.0,16.0,6.0,0.0,0
archiva-modules/archiva-base/archiva-model/src/main/java/org/apache/maven/archiva/model/ArchivaArtifact.java,0.0,168.0,229.0,21.0,1.0,17.0,0
archiva-modules/archiva-base/archiva-model/src/main/java/org/apache/maven/archiva/model/ArchivaArtifactPlatformDetails.java,0.0,5.0,32.0,1.0,1.0,1.0,0
archiva-modules/archiva-base/archiva-model/src/main/java/org/apache/maven/archiva/model/ArchivaModelCloner.java,0.0,343.0,473.0,31.0,1.0,22.0,0
archiva-modules/archiva-base/archiva-model/src/main/java/org/apache/maven/archiva/model/CompoundKey.java,0.0,5.0,32.0,1.0,1.0,1.0,0
archiva-modules/archiva-base/archiva-model/src/main/java/org/apache/maven/archiva/model/DependencyScope.java,0.0,45.0,104.0,2.0,2.0,1.0,0
archiva-modules/archiva-base/archiva-model/src/main/java/org/apache/maven/archiva/model/Keys.java,0.0,42.0,81.0,1.0,1.0,6.0,0
archiva-modules/archiva-base/archiva-model/src/main/java/org/apache/maven/archiva/model/RepositoryProblemReport.java,0.0,44.0,81.0,1.0,1.0,7.0,0
archiva-modules/archiva-base/archiva-model/src/main/java/org/apache/maven/archiva/model/RepositoryURL.java,0.0,101.0,171.0,8.0,1.0,9.0,0
archiva-modules/archiva-base/archiva-model/src/main/java/org/apache/maven/archiva/model/functors/UnprocessedArtifactPredicate.java,0.0,28.0,60.0,3.0,1.0,2.0,0
archiva-modules/archiva-base/archiva-model/src/main/java/org/apache/maven/archiva/model/jpox/ArchivaArtifactJavaDetailsKey.java,0.0,16.0,48.0,1.0,1.0,2.0,0
archiva-modules/archiva-base/archiva-model/src/main/java/org/apache/maven/archiva/model/jpox/ArchivaArtifactModelKey.java,0.0,17.0,48.0,1.0,1.0,2.0,0
archiva-modules/archiva-base/archiva-model/src/main/java/org/apache/maven/archiva/model/jpox/ArchivaProjectModelKey.java,0.0,16.0,48.0,1.0,1.0,2.0,0
archiva-modules/archiva-base/archiva-model/src/main/java/org/apache/maven/archiva/model/jpox/ArchivaRepositoryMetadataKey.java,0.0,16.0,48.0,1.0,1.0,2.0,0
archiva-modules/archiva-base/archiva-model/src/main/java/org/apache/maven/archiva/model/jpox/ArtifactReferenceKey.java,0.0,16.0,48.0,1.0,1.0,2.0,0
archiva-modules/archiva-base/archiva-model/src/main/java/org/apache/maven/archiva/model/jpox/ProjectReferenceKey.java,0.0,17.0,48.0,1.0,1.0,2.0,0
archiva-modules/archiva-base/archiva-model/src/main/java/org/apache/maven/archiva/model/jpox/VersionedReferenceKey.java,0.0,16.0,49.0,1.0,1.0,2.0,0
archiva-modules/archiva-base/archiva-model/src/main/java/org/apache/maven/archiva/model/platform/JavaArtifactHelper.java,0.0,16.0,45.0,2.0,1.0,1.0,0
archiva-modules/archiva-base/archiva-policies/src/main/java/org/apache/maven/archiva/policies/AbstractUpdatePolicy.java,0.0,116.0,210.0,16.0,1.0,3.0,0
archiva-modules/archiva-base/archiva-policies/src/main/java/org/apache/maven/archiva/policies/CachedFailuresPolicy.java,0.0,63.0,121.0,5.0,1.0,6.0,0
archiva-modules/archiva-base/archiva-policies/src/main/java/org/apache/maven/archiva/policies/ChecksumPolicy.java,0.0,96.0,165.0,10.0,1.0,6.0,0
archiva-modules/archiva-base/archiva-policies/src/main/java/org/apache/maven/archiva/policies/DownloadErrorPolicy.java,0.0,11.0,50.0,1.0,2.0,0.0,0
archiva-modules/archiva-base/archiva-policies/src/main/java/org/apache/maven/archiva/policies/DownloadPolicy.java,0.0,9.0,47.0,1.0,2.0,0.0,0
archiva-modules/archiva-base/archiva-policies/src/main/java/org/apache/maven/archiva/policies/Policy.java,0.0,9.0,56.0,1.0,4.0,1.0,0
archiva-modules/archiva-base/archiva-policies/src/main/java/org/apache/maven/archiva/policies/PolicyConfigurationException.java,0.0,14.0,45.0,1.0,1.0,2.0,0
archiva-modules/archiva-base/archiva-policies/src/main/java/org/apache/maven/archiva/policies/PolicyViolationException.java,0.0,14.0,43.0,1.0,1.0,2.0,0
archiva-modules/archiva-base/archiva-policies/src/main/java/org/apache/maven/archiva/policies/PostDownloadPolicy.java,0.0,5.0,33.0,1.0,1.0,0.0,0
archiva-modules/archiva-base/archiva-policies/src/main/java/org/apache/maven/archiva/policies/PreDownloadPolicy.java,0.0,4.0,32.0,1.0,1.0,0.0,0
archiva-modules/archiva-base/archiva-policies/src/main/java/org/apache/maven/archiva/policies/PropagateErrorsDownloadPolicy.java,0.0,66.0,118.0,5.0,1.0,6.0,0
archiva-modules/archiva-base/archiva-policies/src/main/java/org/apache/maven/archiva/policies/PropagateErrorsOnUpdateDownloadPolicy.java,0.0,57.0,105.0,4.0,1.0,6.0,0
archiva-modules/archiva-base/archiva-policies/src/main/java/org/apache/maven/archiva/policies/ProxyDownloadException.java,0.0,32.0,67.0,2.0,1.0,3.0,0
archiva-modules/archiva-base/archiva-policies/src/main/java/org/apache/maven/archiva/policies/ReleasesPolicy.java,0.0,26.0,64.0,1.0,2.0,2.0,0
archiva-modules/archiva-base/archiva-policies/src/main/java/org/apache/maven/archiva/policies/SnapshotsPolicy.java,0.0,26.0,64.0,1.0,2.0,2.0,0
archiva-modules/archiva-base/archiva-policies/src/main/java/org/apache/maven/archiva/policies/urlcache/DefaultUrlFailureCache.java,0.0,25.0,61.0,2.0,1.0,3.0,0
archiva-modules/archiva-base/archiva-policies/src/main/java/org/apache/maven/archiva/policies/urlcache/UrlFailureCache.java,0.0,6.0,49.0,1.0,3.0,0.0,0
archiva-modules/archiva-base/archiva-proxy/src/main/java/org/apache/maven/archiva/proxy/DefaultRepositoryProxyConnectors.java,0.0,802.0,1122.0,96.0,6.0,3.0,3
archiva-modules/archiva-base/archiva-proxy/src/main/java/org/apache/maven/archiva/proxy/NotFoundException.java,0.0,13.0,41.0,1.0,1.0,2.0,0
archiva-modules/archiva-base/archiva-proxy/src/main/java/org/apache/maven/archiva/proxy/NotModifiedException.java,0.0,13.0,49.0,1.0,1.0,2.0,0
archiva-modules/archiva-base/archiva-proxy/src/main/java/org/apache/maven/archiva/proxy/ProxyConnector.java,0.0,95.0,150.0,2.0,1.0,16.0,0
archiva-modules/archiva-base/archiva-proxy/src/main/java/org/apache/maven/archiva/proxy/ProxyConnectorOrderComparator.java,0.0,35.0,72.0,11.0,1.0,2.0,0
archiva-modules/archiva-base/archiva-proxy/src/main/java/org/apache/maven/archiva/proxy/ProxyException.java,0.0,13.0,38.0,1.0,1.0,2.0,0
archiva-modules/archiva-base/archiva-proxy/src/main/java/org/apache/maven/archiva/proxy/RepositoryProxyConnectors.java,0.0,17.0,98.0,1.0,6.0,0.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/ContentNotFoundException.java,0.0,21.0,52.0,1.0,1.0,4.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/ManagedRepositoryContent.java,0.0,35.0,227.0,1.0,19.0,0.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/RemoteRepositoryContent.java,0.0,16.0,105.0,1.0,8.0,0.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/RepositoryContentFactory.java,0.0,133.0,205.0,13.0,2.0,5.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/RepositoryException.java,0.0,21.0,53.0,1.0,1.0,4.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/RepositoryNotFoundException.java,0.0,20.0,51.0,1.0,1.0,4.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/audit/Auditable.java,0.0,7.0,49.0,1.0,4.0,0.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/audit/AuditEvent.java,0.0,69.0,123.0,1.0,1.0,12.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/audit/AuditListener.java,0.0,5.0,37.0,1.0,2.0,0.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/audit/AuditLog.java,0.0,19.0,58.0,1.0,2.0,0.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/connector/RepositoryConnector.java,0.0,11.0,43.0,1.0,1.0,4.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/content/AbstractDefaultRepositoryContent.java,0.0,86.0,137.0,8.0,1.0,5.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/content/AbstractLegacyRepositoryContent.java,0.0,71.0,121.0,6.0,1.0,3.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/content/ArtifactClassifierMapping.java,0.0,22.0,55.0,2.0,1.0,1.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/content/ArtifactExtensionMapping.java,0.0,77.0,125.0,7.0,2.0,4.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/content/DefaultPathParser.java,0.0,122.0,206.0,20.0,2.0,0.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/content/FilenameParser.java,0.0,174.0,260.0,25.0,1.0,0.0,3
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/content/LegacyPathParser.java,0.0,123.0,213.0,17.0,2.0,0.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/content/ManagedDefaultRepositoryContent.java,0.0,276.0,407.0,39.0,3.0,12.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/content/ManagedLegacyRepositoryContent.java,0.0,333.0,458.0,51.0,2.0,15.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/content/PathParser.java,0.0,8.0,45.0,1.0,2.0,0.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/content/RemoteDefaultRepositoryContent.java,0.0,43.0,89.0,3.0,2.0,5.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/content/RemoteLegacyRepositoryContent.java,0.0,43.0,91.0,2.0,2.0,5.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/content/RepositoryRequest.java,0.0,98.0,234.0,16.0,7.0,0.0,1
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/layout/LayoutException.java,0.0,13.0,42.0,1.0,1.0,2.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/metadata/MetadataTools.java,0.0,511.0,813.0,53.0,8.0,9.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/metadata/RepositoryMetadataException.java,0.0,21.0,53.0,1.0,1.0,4.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/metadata/RepositoryMetadataMerge.java,0.0,84.0,132.0,12.0,1.0,1.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/metadata/RepositoryMetadataReader.java,0.0,57.0,99.0,5.0,2.0,0.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/metadata/RepositoryMetadataWriter.java,0.0,104.0,145.0,14.0,1.0,2.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/project/ProjectModelException.java,0.0,13.0,42.0,1.0,1.0,2.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/project/ProjectModelFilter.java,0.0,6.0,41.0,1.0,2.0,0.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/project/ProjectModelMerge.java,0.0,518.0,694.0,57.0,2.0,1.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/project/ProjectModelMonitor.java,0.0,6.0,41.0,1.0,2.0,0.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/project/ProjectModelReader.java,0.0,7.0,36.0,1.0,1.0,1.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/project/ProjectModelResolver.java,0.0,8.0,43.0,1.0,2.0,0.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/project/ProjectModelResolverFactory.java,0.0,85.0,138.0,5.0,1.0,4.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/project/ProjectModelWriter.java,0.0,12.0,58.0,1.0,3.0,0.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/scanner/DefaultRepositoryScanner.java,0.0,79.0,142.0,6.0,1.0,2.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/scanner/RepositoryContentConsumers.java,0.0,150.0,321.0,12.0,12.0,3.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/scanner/RepositoryScanner.java,0.0,33.0,112.0,1.0,3.0,0.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/scanner/RepositoryScannerInstance.java,0.0,93.0,161.0,4.0,2.0,6.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/scanner/RepositoryScanStatistics.java,0.0,98.0,147.0,7.0,1.0,7.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/project/dependencies/ProjectModelBasedGraphBuilder.java,0.0,63.0,117.0,3.0,1.0,2.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/project/filters/EffectiveProjectModelFilter.java,0.0,178.0,310.0,14.0,2.0,0.0,3
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/project/filters/ProjectModelExpressionFilter.java,0.0,335.0,442.0,31.0,2.0,0.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/project/readers/ProjectModel300Reader.java,0.0,280.0,420.0,22.0,1.0,1.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/project/readers/ProjectModel400Reader.java,0.0,406.0,553.0,31.0,1.0,1.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/project/resolvers/FalseProjectResolver.java,0.0,14.0,42.0,1.0,1.0,1.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/project/resolvers/FilesystemBasedResolver.java,0.0,4.0,33.0,1.0,1.0,0.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/project/resolvers/ManagedRepositoryProjectResolver.java,0.0,28.0,63.0,1.0,1.0,2.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/project/resolvers/NopProjectResolver.java,0.0,25.0,60.0,1.0,1.0,2.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/project/resolvers/ProjectModelResolutionListener.java,0.0,14.0,98.0,1.0,7.0,0.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/project/resolvers/ProjectModelResolverStack.java,0.0,188.0,260.0,21.0,1.0,10.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/project/writers/ProjectModel400Writer.java,0.0,414.0,540.0,43.0,1.0,2.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/scanner/functors/ConsumerProcessFileClosure.java,0.0,45.0,84.0,3.0,1.0,5.0,0
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/scanner/functors/ConsumerWantsFilePredicate.java,0.0,83.0,137.0,10.0,1.0,7.0,1
archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/scanner/functors/TriggerBeginScanClosure.java,0.0,39.0,74.0,3.0,1.0,3.0,0
archiva-modules/archiva-base/archiva-transaction/src/main/java/org/apache/maven/archiva/transaction/AbstractTransactionEvent.java,0.0,155.0,235.0,18.0,1.0,0.0,0
archiva-modules/archiva-base/archiva-transaction/src/main/java/org/apache/maven/archiva/transaction/CopyFileEvent.java,0.0,59.0,120.0,3.0,2.0,2.0,0
archiva-modules/archiva-base/archiva-transaction/src/main/java/org/apache/maven/archiva/transaction/CreateFileEvent.java,0.0,36.0,82.0,3.0,2.0,2.0,0
archiva-modules/archiva-base/archiva-transaction/src/main/java/org/apache/maven/archiva/transaction/FileTransaction.java,0.0,55.0,101.0,5.0,3.0,1.0,0
archiva-modules/archiva-base/archiva-transaction/src/main/java/org/apache/maven/archiva/transaction/TransactionEvent.java,0.0,9.0,47.0,1.0,3.0,0.0,0
archiva-modules/archiva-base/archiva-transaction/src/main/java/org/apache/maven/archiva/transaction/TransactionException.java,0.0,20.0,52.0,1.0,1.0,4.0,0
archiva-modules/archiva-base/archiva-xml-tools/src/main/java/org/apache/maven/archiva/xml/ElementTextListClosure.java,0.0,22.0,53.0,2.0,1.0,2.0,0
archiva-modules/archiva-base/archiva-xml-tools/src/main/java/org/apache/maven/archiva/xml/LatinEntities.java,0.0,280.0,328.0,6.0,1.0,1.0,0
archiva-modules/archiva-base/archiva-xml-tools/src/main/java/org/apache/maven/archiva/xml/LatinEntityResolutionReader.java,0.0,112.0,191.0,11.0,2.0,2.0,1
archiva-modules/archiva-base/archiva-xml-tools/src/main/java/org/apache/maven/archiva/xml/XMLException.java,0.0,13.0,42.0,1.0,1.0,2.0,0
archiva-modules/archiva-base/archiva-xml-tools/src/main/java/org/apache/maven/archiva/xml/XMLReader.java,0.0,249.0,332.0,25.0,3.0,10.0,0
archiva-modules/archiva-base/archiva-xml-tools/src/main/java/org/apache/maven/archiva/xml/XMLWriter.java,0.0,42.0,89.0,5.0,3.0,0.0,0
archiva-modules/archiva-base/archiva-checksum/src/main/java/org/apache/archiva/checksum/Checksum.java,0.0,66.0,106.0,4.0,1.0,7.0,0
archiva-modules/archiva-base/archiva-checksum/src/main/java/org/apache/archiva/checksum/ChecksumAlgorithm.java,0.0,41.0,97.0,3.0,1.0,4.0,0
archiva-modules/archiva-base/archiva-checksum/src/main/java/org/apache/archiva/checksum/ChecksummedFile.java,0.0,209.0,355.0,23.0,9.0,0.0,0
archiva-modules/archiva-base/archiva-checksum/src/main/java/org/apache/archiva/checksum/Hex.java,0.0,20.0,33.0,2.0,1.0,2.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/ArchivaDAO.java,0.0,13.0,59.0,1.0,3.0,4.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/ArchivaDatabaseException.java,0.0,13.0,43.0,1.0,1.0,2.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/ArtifactDAO.java,0.0,17.0,71.0,1.0,2.0,4.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/Constraint.java,0.0,7.0,44.0,1.0,2.0,0.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/DeclarativeConstraint.java,0.0,14.0,106.0,1.0,10.0,0.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/ObjectNotFoundException.java,0.0,23.0,54.0,1.0,1.0,4.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/ProjectModelDAO.java,0.0,15.0,69.0,1.0,2.0,4.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/RepositoryContentStatisticsDAO.java,0.0,11.0,42.0,1.0,1.0,3.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/RepositoryProblemDAO.java,0.0,12.0,64.0,1.0,2.0,2.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/SimpleConstraint.java,0.0,8.0,61.0,1.0,5.0,0.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/browsing/BrowsingResults.java,0.0,76.0,127.0,1.0,1.0,16.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/browsing/DefaultRepositoryBrowsing.java,0.0,178.0,300.0,16.0,1.0,5.0,1
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/browsing/GroupIdFilter.java,0.0,84.0,172.0,7.0,2.0,1.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/browsing/RepositoryBrowsing.java,0.0,18.0,89.0,1.0,6.0,0.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/constraints/AbstractDeclarativeConstraint.java,0.0,44.0,84.0,1.0,1.0,8.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/constraints/AbstractSimpleConstraint.java,0.0,19.0,50.0,1.0,1.0,3.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/constraints/ArchivaRepositoryByUrlConstraint.java,0.0,20.0,51.0,1.0,1.0,3.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/constraints/ArtifactsByChecksumConstraint.java,0.0,40.0,89.0,6.0,3.0,2.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/constraints/ArtifactsByRepositoryConstraint.java,0.0,32.0,66.0,1.0,1.0,4.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/constraints/ArtifactsProcessedConstraint.java,0.0,35.0,73.0,2.0,2.0,3.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/constraints/ArtifactsRelatedConstraint.java,0.0,22.0,53.0,1.0,1.0,3.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/constraints/ArtifactVersionsConstraint.java,0.0,38.0,72.0,2.0,1.0,4.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/constraints/MostRecentRepositoryScanStatistics.java,0.0,22.0,54.0,1.0,1.0,3.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/constraints/OlderArtifactsByAgeConstraint.java,0.0,28.0,61.0,1.0,1.0,3.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/constraints/OlderSnapshotArtifactsByAgeConstraint.java,0.0,28.0,61.0,1.0,1.0,3.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/constraints/ProjectsByArtifactUsageConstraint.java,0.0,45.0,82.0,1.0,1.0,5.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/constraints/RangeConstraint.java,0.0,31.0,61.0,1.0,1.0,5.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/constraints/RecentArtifactsByAgeConstraint.java,0.0,28.0,62.0,1.0,1.0,3.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/constraints/RepositoryContentStatisticsByRepositoryConstraint.java,0.0,20.0,50.0,1.0,1.0,3.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/constraints/RepositoryProblemByArtifactConstraint.java,0.0,29.0,58.0,1.0,1.0,3.0,0
archiva-modules/archiva-database/src/main/java/org/apache/maven/archiva/database/constraints/RepositoryProblemByGroupIdConstraint.java,0.0,32.0,62.0,1.0,1.0,4.0,0
